target
37.0933
38.4629
38.621966666666665
38.78103333333333
38.9401
38872.0
38.8039
38.8379
38872.0
38.9401
38.872
38.8039
38872.0
39.0082
38872.0
38.8039
38.83796666666667
38.872033333333334
38.9061
38872.0
38.9061
38.8988
38.8915
38.8842
38.8769
38.8696
38.8623
38.855000000000004
38.8477
38.8404
38.8331
38.8258
38.8185
38.8112
38.8039
38872.0
38.9061
38.889066666666665
38.872033333333334
38.855000000000004
38.83796666666667
38.82093333333333
38.8039
38872.0
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
39.0082
38872.0
38.9061
38.855000000000004
38.8039
38872.0
38.8039
38.8493
38.8947
38.9401
38872.0
38.9401
38.9401
38.9401
38.9401
38872.0
38872.0
38872.0
38872.0
38872.0
38.8379
38872.0
38.8039
38872.0
38.9061
38.90761333333334
38.909126666666666
38.91064
38.912153333333336
38.91366666666667
38.91518
38.916693333333335
38.91820666666667
38.919720000000005
38.92123333333333
38.92274666666667
38.924260000000004
38.92577333333334
38.92728666666667
38.9288
38.93031333333334
38.931826666666666
38.93334
38.934853333333336
38.93636666666667
38.93788
38.939393333333335
38.94090666666667
38.942420000000006
38.943933333333334
38.94544666666667
38.946960000000004
38.94847333333334
38.94998666666667
38.9515
38.95301333333334
38.954526666666666
38.95604
38.95755333333334
38.95906666666667
38.96058
38.962093333333335
38.96360666666667
38.965120000000006
38.966633333333334
38.96814666666667
38.969660000000005
38.97117333333334
38.97268666666667
38.9742
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1443
39.1103
39.112566666666666
39.11483333333334
39.1171
39.11936666666667
39.121633333333335
39.1239
39.12616666666667
39.128433333333334
39.130700000000004
39.13296666666667
39.13523333333333
39.1375
39.13976666666667
39.14203333333334
39.1443
39.146566666666665
39.148833333333336
39.1511
39.15336666666667
39.155633333333334
39.1579
39.16016666666667
39.16243333333333
39.1647
39.16696666666667
39.16923333333333
39.1715
39.173766666666666
39.176033333333336
39.1783
39.180566666666664
39.182833333333335
39.1851
39.18736666666667
39.18963333333333
39.1919
39.19416666666667
39.19643333333333
39.1987
39.200966666666666
39.20323333333333
39.2055
39.207766666666664
39.210033333333335
39.2123
39.2123
39.210680952380955
39.2090619047619
39.20744285714286
39.20582380952381
39.20420476190476
39.20258571428571
39.200966666666666
39.19934761904762
39.19772857142857
39.196109523809525
39.194490476190474
39.19287142857143
39.19125238095238
39.18963333333333
39.18801428571429
39.18639523809524
39.18477619047619
39.18315714285714
39.181538095238096
39.179919047619045
39.1783
39.176680952380956
39.175061904761904
39.17344285714286
39.17182380952381
39.17020476190476
39.16858571428571
39.16696666666667
39.16534761904762
39.16372857142857
39.16210952380953
39.160490476190475
39.15887142857143
39.15725238095238
39.155633333333334
39.15401428571429
39.15239523809524
39.15077619047619
39.14915714285714
39.1475380952381
39.145919047619046
39.1443
38872.0
38.8379
38.790629411764705
38.74335882352941
38.69608823529411
38.64881764705882
38.60154705882353
38.554276470588235
38.50700588235294
38.45973529411764
38.41246470588235
38.36519411764706
38.317923529411765
38.27065294117647
38.22338235294117
